2018-05-26 20:46:00.481 INFO  CommandMessageHandler Returning Fail
2018-05-26 20:49:27.826 INFO  DefaultFactory Logging to 'C:\Users\anton\Desktop\RelationalPart\Server\bin\Debug\net461\' with level Info
2018-05-26 20:49:28.947 INFO  NServiceBus.LicenseManager No valid license could be found, falling back to trial license with start date '5/26/2018'

2018-05-26 20:49:29.532 INFO  NServiceBus.PerformanceMonitorUsersInstaller Skipped adding user 'DESKTOP-78RVP3N\anton' to group 'Performance Monitor Users' because the user is already in group.
2018-05-26 20:49:29.821 INFO  NServiceBus.PerformanceCounterHelper NServiceBus performance counter for '# of msgs pulled from the input queue /sec' is not set up correctly. To rectify this problem, consult the NServiceBus performance counters documentation.
2018-05-26 20:49:29.863 INFO  NServiceBus.PerformanceCounterHelper NServiceBus performance counter for '# of msgs successfully processed / sec' is not set up correctly. To rectify this problem, consult the NServiceBus performance counters documentation.
2018-05-26 20:49:29.931 INFO  NServiceBus.PerformanceCounterHelper NServiceBus performance counter for '# of msgs failures / sec' is not set up correctly. To rectify this problem, consult the NServiceBus performance counters documentation.
2018-05-26 20:50:17.483 INFO  CommandMessageHandler Hello from CommandMessageHandler
2018-05-26 20:50:27.517 INFO  CommandMessageHandler Returning Fail
2018-05-26 20:50:27.981 INFO  CommandMessageHandler Hello from CommandMessageHandler
2018-05-26 20:50:38.012 INFO  CommandMessageHandler Returning None
2018-05-26 20:50:45.181 INFO  CommandMessageHandler Hello from CommandMessageHandler
2018-05-26 20:50:55.199 INFO  CommandMessageHandler Returning Fail
2018-05-26 20:50:55.348 INFO  CommandMessageHandler Hello from CommandMessageHandler
2018-05-26 20:51:05.388 INFO  CommandMessageHandler Returning None
2018-05-26 20:52:48.837 INFO  CommandMessageHandler Hello from CommandMessageHandler
2018-05-26 20:52:58.868 INFO  CommandMessageHandler Returning Fail
2018-05-26 20:52:58.981 INFO  CommandMessageHandler Hello from CommandMessageHandler
2018-05-26 20:53:09.019 INFO  CommandMessageHandler Returning None
